variant,cost,window,total_return,profit_factor,max_drawdown,n_trades,turnover,total_trade_cost,total_funding,n_bars,sharpe
maker_limit,baseline,W1,-0.10399087517851124,0.9647814450224502,0.3275108336659269,717,71.7,0.035820000000000005,0.0005292440000000001,11808,
maker_limit,baseline,W2,-0.11359463800219283,0.9609731796700411,0.2043154001428492,1037,103.70000000000002,0.05188000000000001,-0.001622472,11520,
maker_limit,baseline,W3,0.0678738324515682,1.028261743590584,0.10929532125061314,1037,103.70000000000002,0.051820000000000005,-0.00979106,13154,
maker_limit,baseline,OOS_FULL,-0.15186545717011202,0.9864217490909399,0.36076641061508685,2791,279.09999999999997,0.13952000000000003,-0.010884288000000002,36482,-0.2896181868031572
maker_limit,stress,W1,-0.1324199221501271,0.9498496038209565,0.3317563135602801,717,71.7,0.06806000000000001,0.0005292440000000001,11808,
maker_limit,stress,W2,-0.1540470178255623,0.9447723400928418,0.23158830787767848,1037,103.70000000000002,0.09857,-0.001622472,11520,
maker_limit,stress,W3,0.01919962944258291,1.0112051383569278,0.12212711104905805,1037,103.70000000000002,0.09846000000000002,-0.00979106,13154,
maker_limit,stress,OOS_FULL,-0.25197682431235724,0.970271704759806,0.407284087478046,2791,279.09999999999997,0.26509000000000005,-0.010884288000000002,36482,-0.6416825798395523
